"location","M","D","I-PGA","I-Sas","I-Tc","II-PGA","II-Sas","II-Tc","III-PGA","III-Sas","III-Tc","IV-PGA","IV-Sas","IV-Tc","V-PGA","V-Sas","V-Tc","VI-PGA","VI-Sas","VI-Tc"
"-38.700~177.400",7.6,">20",0.73,1.65,0.3,0.79,1.69,0.4,0.8,1.65,0.5,0.77,1.57,0.6,0.74,1.51,0.7,0.7,1.46,0.8
"-38.700~177.500",7.7,">20",0.75,1.69,0.3,0.81,1.72,0.4,0.82,1.68,0.5,0.79,1.6,0.6,0.75,1.53,0.7,0.71,1.47,0.8
"-38.700~177.600",7.7,">20",0.77,1.73,0.3,0.83,1.76,0.4,0.83,1.72,0.5,0.8,1.62,0.6,0.77,1.55,0.7,0.72,1.48,0.8
"-38.700~177.700",7.7,">20",0.8,1.79,0.3,0.86,1.82,0.4,0.86,1.76,0.5,0.82,1.65,0.6,0.78,1.57,0.7,0.73,1.5,0.9
"-38.700~177.800",7.7,">20",0.83,1.86,0.3,0.89,1.88,0.4,0.89,1.81,0.5,0.84,1.69,0.6,0.8,1.6,0.7,0.75,1.52,0.9
"-38.700~177.900",7.7,">20",0.87,1.95,0.3,0.93,1.97,0.4,0.92,1.88,0.5,0.87,1.74,0.6,0.83,1.64,0.7,0.76,1.54,0.9
"-38.700~178.000",7.7,">20",0.92,2.05,0.3,0.97,2.05,0.4,0.96,1.95,0.5,0.9,1.79,0.6,0.85,1.68,0.7,0.78,1.57,0.9
"-38.700~178.100",7.7,">20",0.98,2.2,0.3,1.04,2.2,0.4,1.02,2.06,0.5,0.95,1.87,0.6,0.89,1.74,0.7,0.81,1.61,1.0
"-38.700~178.200",7.7,16,1.08,2.43,0.3,1.14,2.42,0.4,1.11,2.23,0.5,1.02,1.98,0.6,0.95,1.83,0.8,0.85,1.66,1.1
"-38.700~178.300",7.7,7,1.23,2.75,0.3,1.28,2.7,0.4,1.23,2.44,0.5,1.11,2.12,0.7,1.02,1.92,0.8,0.9,1.72,1.1
"-38.800~174.400",7.0,">20",0.19,0.42,0.4,0.22,0.48,0.5,0.25,0.55,0.6,0.27,0.61,0.7,0.28,0.65,0.8,0.28,0.7,0.9
"-38.800~174.500",7.0,">20",0.19,0.42,0.4,0.22,0.48,0.5,0.25,0.55,0.6,0.27,0.61,0.7,0.28,0.65,0.8,0.28,0.71,0.9
"-38.800~174.600",7.1,">20",0.19,0.42,0.4,0.22,0.48,0.5,0.25,0.55,0.6,0.27,0.62,0.7,0.28,0.66,0.8,0.28,0.73,0.9
"-38.800~174.700",7.1,">20",0.19,0.42,0.4,0.23,0.49,0.5,0.25,0.56,0.6,0.27,0.63,0.7,0.28,0.68,0.8,0.29,0.75,0.9
"-38.800~174.800",7.2,">20",0.2,0.43,0.4,0.23,0.51,0.5,0.26,0.58,0.6,0.28,0.65,0.7,0.29,0.7,0.8,0.3,0.77,0.9
"-38.800~174.900",7.2,">20",0.21,0.45,0.4,0.25,0.53,0.5,0.27,0.61,0.6,0.29,0.68,0.7,0.3,0.72,0.8,0.31,0.79,0.9
"-38.800~175.000",7.3,">20",0.22,0.48,0.4,0.26,0.56,0.5,0.29,0.63,0.6,0.31,0.7,0.7,0.31,0.75,0.8,0.32,0.81,0.9
"-38.800~175.100",7.3,">20",0.23,0.5,0.4,0.27,0.58,0.5,0.3,0.66,0.6,0.32,0.73,0.7,0.33,0.77,0.8,0.33,0.83,0.9
"-38.800~175.200",7.3,">20",0.25,0.53,0.4,0.28,0.62,0.5,0.31,0.69,0.6,0.33,0.76,0.7,0.34,0.8,0.8,0.35,0.86,0.9
"-38.800~175.300",7.3,">20",0.26,0.57,0.4,0.3,0.66,0.5,0.33,0.73,0.6,0.35,0.8,0.7,0.36,0.84,0.7,0.36,0.9,0.9
"-38.800~175.400",7.3,">20",0.29,0.62,0.4,0.33,0.71,0.5,0.36,0.79,0.6,0.38,0.85,0.7,0.38,0.89,0.7,0.38,0.94,0.9
"-38.800~175.500",7.3,">20",0.31,0.69,0.4,0.36,0.78,0.4,0.39,0.85,0.5,0.4,0.91,0.6,0.41,0.94,0.7,0.41,0.99,0.9
"-38.800~175.600",7.2,">20",0.34,0.76,0.4,0.39,0.85,0.4,0.42,0.93,0.5,0.44,0.98,0.6,0.44,1.01,0.7,0.43,1.04,0.9
"-38.800~175.700",7.2,">20",0.37,0.83,0.3,0.42,0.93,0.4,0.46,1.0,0.5,0.47,1.04,0.6,0.47,1.07,0.7,0.46,1.09,0.9
"-38.800~175.800",7.2,">20",0.4,0.89,0.3,0.45,0.99,0.4,0.49,1.06,0.5,0.5,1.1,0.6,0.49,1.12,0.7,0.48,1.14,0.9
"-38.800~175.900",7.2,">20",0.43,0.96,0.3,0.48,1.06,0.4,0.52,1.12,0.5,0.52,1.15,0.6,0.51,1.16,0.7,0.5,1.17,0.9
"-38.800~176.000",7.3,">20",0.45,1.0,0.3,0.5,1.1,0.4,0.54,1.16,0.5,0.54,1.18,0.6,0.53,1.19,0.7,0.52,1.19,0.9
"-38.800~176.100",7.4,">20",0.51,1.15,0.3,0.57,1.24,0.4,0.6,1.29,0.5,0.6,1.3,0.6,0.59,1.3,0.7,0.57,1.3,0.8
"-38.800~176.200",7.4,">20",0.51,1.15,0.3,0.57,1.24,0.4,0.6,1.29,0.5,0.6,1.3,0.6,0.59,1.3,0.7,0.57,1.3,0.8
"-38.800~176.300",7.5,">20",0.53,1.18,0.3,0.58,1.27,0.4,0.61,1.31,0.5,0.61,1.31,0.6,0.6,1.31,0.7,0.58,1.31,0.8
"-38.800~176.400",7.5,">20",0.55,1.23,0.3,0.61,1.31,0.4,0.63,1.35,0.5,0.63,1.34,0.6,0.62,1.34,0.7,0.6,1.33,0.8
"-38.800~176.500",7.5,">20",0.58,1.3,0.3,0.64,1.38,0.4,0.66,1.4,0.5,0.66,1.39,0.6,0.64,1.37,0.7,0.61,1.35,0.9
"-38.800~176.600",7.5,">20",0.61,1.38,0.3,0.68,1.46,0.4,0.7,1.48,0.5,0.69,1.45,0.6,0.67,1.42,0.7,0.63,1.39,0.9
"-38.800~176.700",7.5,">20",0.66,1.47,0.3,0.72,1.56,0.4,0.74,1.56,0.5,0.72,1.51,0.6,0.7,1.47,0.7,0.66,1.42,0.9
"-38.800~176.800",7.6,">20",0.7,1.57,0.3,0.76,1.65,0.4,0.78,1.63,0.5,0.76,1.57,0.6,0.72,1.52,0.7,0.68,1.45,1.0
"-38.800~176.900",7.6,">20",0.71,1.6,0.3,0.78,1.67,0.4,0.79,1.65,0.5,0.77,1.58,0.6,0.73,1.53,0.7,0.69,1.46,1.0
"-38.800~177.000",7.6,">20",0.7,1.57,0.3,0.76,1.64,0.4,0.78,1.62,0.5,0.75,1.56,0.6,0.72,1.51,0.7,0.68,1.45,0.9
"-38.800~177.100",7.6,">20",0.7,1.57,0.3,0.76,1.63,0.4,0.77,1.61,0.5,0.75,1.55,0.6,0.72,1.5,0.7,0.68,1.45,0.9
"-38.800~177.200",7.6,">20",0.71,1.59,0.3,0.77,1.64,0.4,0.78,1.62,0.5,0.76,1.55,0.6,0.73,1.5,0.7,0.69,1.45,0.9
"-38.800~177.300",7.6,">20",0.73,1.63,0.3,0.78,1.67,0.4,0.8,1.65,0.5,0.77,1.57,0.6,0.74,1.51,0.7,0.7,1.46,0.9
"-38.800~177.400",7.6,">20",0.75,1.68,0.3,0.8,1.71,0.4,0.81,1.68,0.5,0.78,1.59,0.6,0.75,1.53,0.7,0.71,1.47,0.9
"-38.800~177.500",7.7,">20",0.77,1.72,0.3,0.82,1.75,0.4,0.83,1.71,0.5,0.8,1.62,0.6,0.76,1.54,0.7,0.72,1.48,0.9
"-38.800~177.600",7.7,">20",0.8,1.78,0.3,0.85,1.81,0.4,0.85,1.75,0.5,0.82,1.64,0.6,0.78,1.57,0.7,0.73,1.49,0.9
"-38.800~177.700",7.7,">20",0.83,1.85,0.3,0.88,1.87,0.4,0.88,1.8,0.5,0.84,1.68,0.6,0.8,1.59,0.7,0.74,1.51,0.9
"-38.800~177.800",7.7,">20",0.86,1.92,0.3,0.91,1.93,0.4,0.91,1.85,0.5,0.86,1.71,0.6,0.82,1.62,0.7,0.76,1.53,0.9
"-38.800~177.900",7.7,">20",0.9,2.0,0.3,0.95,2.01,0.4,0.94,1.91,0.5,0.89,1.76,0.6,0.84,1.66,0.7,0.77,1.56,0.9
"-38.800~178.000",7.7,">20",0.95,2.12,0.3,1.0,2.12,0.4,0.99,2.0,0.5,0.93,1.82,0.6,0.87,1.71,0.7,0.8,1.59,1.0
"-38.900~174.100",6.8,">20",0.19,0.42,0.4,0.22,0.48,0.5,0.25,0.55,0.6,0.27,0.61,0.7,0.28,0.65,0.8,0.28,0.7,0.9
"-38.900~174.200",6.9,">20",0.19,0.42,0.4,0.22,0.48,0.5,0.25,0.55,0.6,0.27,0.61,0.7,0.28,0.65,0.8,0.28,0.71,0.9
"-38.900~174.300",7.0,">20",0.19,0.42,0.4,0.22,0.48,0.5,0.25,0.55,0.6,0.27,0.61,0.7,0.28,0.65,0.8,0.28,0.72,0.9
"-38.900~174.400",7.0,">20",0.19,0.42,0.4,0.22,0.48,0.5,0.25,0.55,0.6,0.27,0.62,0.7,0.28,0.66,0.8,0.28,0.73,0.9
"-38.900~174.500",7.1,">20",0.19,0.42,0.4,0.22,0.48,0.5,0.25,0.56,0.6,0.27,0.63,0.7,0.28,0.68,0.8,0.29,0.74,0.9
"-38.900~174.600",7.1,">20",0.2,0.43,0.4,0.23,0.5,0.5,0.26,0.58,0.6,0.28,0.65,0.7,0.29,0.69,0.8,0.3,0.76,0.9
"-38.900~174.700",7.2,">20",0.21,0.44,0.4,0.24,0.52,0.5,0.27,0.6,0.6,0.29,0.67,0.7,0.3,0.71,0.8,0.31,0.78,0.9
"-38.900~174.800",7.2,">20",0.22,0.47,0.4,0.25,0.54,0.5,0.28,0.62,0.6,0.3,0.69,0.7,0.31,0.73,0.8,0.32,0.8,0.9
"-38.900~174.900",7.2,">20",0.23,0.49,0.4,0.26,0.57,0.5,0.29,0.65,0.6,0.31,0.71,0.7,0.32,0.76,0.8,0.33,0.82,0.9
"-38.900~175.000",7.3,">20",0.24,0.52,0.4,0.28,0.6,0.5,0.31,0.67,0.6,0.32,0.74,0.7,0.33,0.79,0.8,0.34,0.84,0.9
"-38.900~175.100",7.3,">20",0.25,0.55,0.4,0.29,0.63,0.5,0.32,0.71,0.6,0.34,0.77,0.7,0.35,0.81,0.7,0.35,0.87,0.9
"-38.900~175.200",7.3,">20",0.27,0.58,0.4,0.31,0.67,0.5,0.34,0.74,0.6,0.36,0.81,0.7,0.36,0.85,0.7,0.37,0.9,0.9
"-38.900~175.300",7.3,">20",0.29,0.63,0.4,0.33,0.71,0.5,0.36,0.79,0.6,0.38,0.85,0.7,0.38,0.89,0.7,0.39,0.94,0.9
"-38.900~175.400",7.3,">20",0.31,0.68,0.4,0.35,0.77,0.4,0.39,0.85,0.5,0.4,0.9,0.6,0.41,0.94,0.7,0.41,0.98,0.9
"-38.900~175.500",7.2,">20",0.34,0.75,0.4,0.39,0.85,0.4,0.42,0.92,0.5,0.43,0.97,0.6,0.43,1.0,0.7,0.43,1.03,0.9
"-38.900~175.600",7.2,">20",0.38,0.84,0.3,0.43,0.93,0.4,0.46,1.0,0.5,0.47,1.05,0.6,0.47,1.07,0.7,0.46,1.09,0.9
"-38.900~175.700",7.2,">20",0.42,0.93,0.3,0.47,1.03,0.4,0.5,1.09,0.5,0.51,1.12,0.6,0.5,1.14,0.7,0.49,1.15,0.9
"-38.900~175.800",7.2,">20",0.43,0.96,0.3,0.48,1.06,0.4,0.52,1.12,0.5,0.52,1.15,0.6,0.52,1.16,0.7,0.5,1.17,0.9
"-38.900~175.900",7.2,">20",0.44,0.99,0.3,0.5,1.08,0.4,0.53,1.14,0.5,0.53,1.17,0.6,0.53,1.18,0.7,0.51,1.19,0.9
"-38.900~176.000",7.4,">20",0.51,1.16,0.3,0.57,1.25,0.4,0.6,1.29,0.5,0.6,1.31,0.6,0.59,1.31,0.7,0.57,1.31,0.8
"-38.900~176.100",7.4,">20",0.52,1.17,0.3,0.58,1.26,0.4,0.61,1.3,0.5,0.61,1.31,0.6,0.6,1.31,0.7,0.58,1.31,0.8
"-38.900~176.200",7.5,">20",0.53,1.2,0.3,0.59,1.28,0.4,0.62,1.32,0.5,0.62,1.33,0.6,0.61,1.32,0.7,0.59,1.32,0.8
"-38.900~176.300",7.5,">20",0.55,1.24,0.3,0.61,1.32,0.4,0.64,1.35,0.5,0.63,1.35,0.6,0.62,1.34,0.7,0.6,1.33,0.8
"-38.900~176.400",7.5,">20",0.58,1.3,0.3,0.64,1.38,0.4,0.66,1.4,0.5,0.66,1.39,0.6,0.64,1.37,0.7,0.61,1.35,0.9
"-38.900~176.500",7.5,">20",0.61,1.37,0.3,0.67,1.45,0.4,0.7,1.47,0.5,0.69,1.44,0.6,0.66,1.42,0.7,0.63,1.38,0.9
"-38.900~176.600",7.6,">20",0.65,1.47,0.3,0.72,1.55,0.4,0.74,1.55,0.5,0.72,1.5,0.6,0.69,1.47,0.7,0.66,1.42,0.9
"-38.900~176.700",7.6,">20",0.69,1.55,0.3,0.75,1.63,0.4,0.77,1.61,0.5,0.75,1.55,0.6,0.72,1.51,0.7,0.68,1.45,1.0
"-38.900~176.800",7.6,">20",0.72,1.62,0.3,0.79,1.69,0.4,0.8,1.67,0.5,0.77,1.59,0.6,0.74,1.54,0.8,0.69,1.47,1.0
"-38.900~176.900",7.6,">20",0.72,1.61,0.3,0.78,1.67,0.4,0.79,1.65,0.5,0.77,1.58,0.6,0.74,1.53,0.7,0.69,1.46,1.0
"-38.900~177.000",7.6,">20",0.7,1.58,0.3,0.76,1.64,0.4,0.78,1.63,0.5,0.76,1.56,0.6,0.73,1.51,0.7,0.69,1.45,0.9
"-38.900~177.100",7.6,">20",0.71,1.59,0.3,0.77,1.65,0.4,0.78,1.63,0.5,0.76,1.56,0.6,0.73,1.51,0.7,0.69,1.45,0.9
"-38.900~177.200",7.6,">20",0.72,1.63,0.3,0.78,1.67,0.4,0.79,1.65,0.5,0.77,1.57,0.6,0.74,1.51,0.7,0.7,1.46,0.9
"-38.900~177.300",7.6,">20",0.74,1.67,0.3,0.8,1.71,0.4,0.81,1.67,0.5,0.78,1.59,0.6,0.75,1.53,0.7,0.7,1.47,0.9
"-38.900~177.400",7.6,">20",0.76,1.71,0.3,0.82,1.74,0.4,0.82,1.7,0.5,0.79,1.61,0.6,0.76,1.54,0.7,0.71,1.48,0.9
"-38.900~177.500",7.7,">20",0.78,1.75,0.3,0.84,1.78,0.4,0.84,1.73,0.5,0.81,1.63,0.6,0.77,1.56,0.7,0.72,1.49,0.9
"-38.900~177.600",7.7,">20",0.81,1.81,0.3,0.86,1.83,0.4,0.86,1.77,0.5,0.83,1.66,0.6,0.79,1.58,0.7,0.73,1.5,0.9
"-38.900~177.700",7.7,">20",0.84,1.87,0.3,0.89,1.89,0.4,0.89,1.82,0.5,0.85,1.69,0.6,0.81,1.6,0.7,0.75,1.52,0.9
"-38.900~177.800",7.7,">20",0.87,1.95,0.3,0.93,1.96,0.4,0.92,1.87,0.5,0.87,1.73,0.6,0.83,1.64,0.7,0.76,1.54,0.9
"-38.900~177.900",7.7,">20",0.92,2.04,0.3,0.97,2.05,0.4,0.96,1.94,0.5,0.9,1.78,0.6,0.85,1.67,0.7,0.78,1.56,0.9
"-38.900~178.000",7.7,">20",0.98,2.2,0.3,1.04,2.19,0.4,1.02,2.05,0.5,0.95,1.85,0.6,0.89,1.73,0.7,0.81,1.6,1.0
"-39.000~173.900",6.8,">20",0.19,0.42,0.4,0.22,0.48,0.5,0.25,0.55,0.6,0.27,0.61,0.7,0.28,0.65,0.8,0.28,0.7,0.9
"-39.000~174.000",6.8,">20",0.19,0.42,0.4,0.22,0.48,0.5,0.25,0.55,0.6,0.27,0.61,0.7,0.28,0.65,0.8,0.28,0.71,0.9
"-39.000~174.100",6.9,">20",0.19,0.42,0.4,0.22,0.48,0.5,0.25,0.56,0.6,0.27,0.62,0.7,0.28,0.67,0.8,0.28,0.73,0.9
"-39.000~174.200",7.0,">20",0.19,0.42,0.4,0.22,0.49,0.5,0.25,0.56,0.6,0.27,0.63,0.7,0.28,0.67,0.8,0.29,0.74,0.9
"-39.000~174.300",7.0,">20",0.2,0.43,0.4,0.23,0.5,0.5,0.26,0.58,0.6,0.28,0.65,0.7,0.28,0.69,0.8,0.29,0.75,0.9
"-39.000~174.400",7.1,">20",0.2,0.44,0.4,0.24,0.51,0.5,0.26,0.59,0.6,0.28,0.66,0.7,0.29,0.7,0.8,0.3,0.76,0.9
"-39.000~174.500",7.1,">20",0.21,0.44,0.4,0.24,0.52,0.5,0.27,0.6,0.6,0.29,0.67,0.7,0.3,0.71,0.8,0.3,0.77,0.9
"-39.000~174.600",7.2,">20",0.21,0.46,0.4,0.25,0.54,0.5,0.28,0.61,0.6,0.3,0.68,0.7,0.3,0.73,0.8,0.31,0.79,0.9
"-39.000~174.700",7.2,">20",0.22,0.48,0.4,0.26,0.56,0.5,0.29,0.64,0.6,0.31,0.71,0.7,0.31,0.75,0.8,0.32,0.81,0.9
"-39.000~174.800",7.2,">20",0.24,0.51,0.4,0.27,0.59,0.5,0.3,0.67,0.6,0.32,0.73,0.7,0.33,0.78,0.8,0.33,0.83,0.9
"-39.000~174.900",7.2,">20",0.25,0.54,0.4,0.29,0.62,0.5,0.32,0.7,0.6,0.33,0.76,0.7,0.34,0.8,0.7,0.35,0.86,0.9
"-39.000~175.000",7.3,">20",0.26,0.57,0.4,0.3,0.65,0.5,0.33,0.73,0.6,0.35,0.79,0.7,0.36,0.83,0.7,0.36,0.89,0.9
"-39.000~175.100",7.3,">20",0.28,0.6,0.4,0.32,0.68,0.5,0.35,0.76,0.6,0.36,0.82,0.7,0.37,0.86,0.7,0.37,0.91,0.9
"-39.000~175.200",7.3,">20",0.29,0.64,0.4,0.33,0.72,0.5,0.37,0.8,0.6,0.38,0.86,0.6,0.39,0.9,0.7,0.39,0.94,0.9
"-39.000~175.300",7.3,">20",0.31,0.69,0.4,0.36,0.77,0.4,0.39,0.85,0.5,0.41,0.9,0.6,0.41,0.94,0.7,0.41,0.98,0.9
"-39.000~175.400",7.3,">20",0.34,0.75,0.4,0.38,0.84,0.4,0.42,0.91,0.5,0.43,0.96,0.6,0.43,0.99,0.7,0.43,1.02,0.9
"-39.000~175.500",7.3,">20",0.37,0.82,0.3,0.42,0.91,0.4,0.45,0.98,0.5,0.46,1.02,0.6,0.46,1.05,0.7,0.46,1.07,0.9
"-39.000~175.600",7.2,">20",0.41,0.91,0.3,0.46,1.0,0.4,0.49,1.07,0.5,0.5,1.1,0.6,0.5,1.11,0.7,0.49,1.13,0.9
"-39.000~175.700",7.2,">20",0.45,1.0,0.3,0.5,1.09,0.4,0.53,1.15,0.5,0.54,1.17,0.6,0.53,1.18,0.7,0.51,1.18,0.9
"-39.000~175.800",7.3,">20",0.53,1.2,0.3,0.59,1.29,0.4,0.62,1.33,0.5,0.62,1.33,0.6,0.6,1.33,0.7,0.58,1.31,0.9
"-39.000~175.900",7.4,">20",0.52,1.18,0.3,0.58,1.28,0.4,0.61,1.32,0.5,0.61,1.33,0.6,0.6,1.32,0.7,0.58,1.32,0.8
"-39.000~176.000",7.4,">20",0.53,1.19,0.3,0.59,1.28,0.4,0.61,1.32,0.5,0.62,1.33,0.6,0.6,1.32,0.7,0.58,1.32,0.8
"-39.000~176.100",7.5,">20",0.54,1.22,0.3,0.6,1.3,0.4,0.62,1.34,0.5,0.62,1.34,0.6,0.61,1.34,0.7,0.59,1.33,0.8
"-39.000~176.200",7.5,">20",0.56,1.25,0.3,0.62,1.34,0.4,0.64,1.37,0.5,0.64,1.36,0.6,0.62,1.35,0.7,0.6,1.34,0.8
"-39.000~176.300",7.5,">20",0.58,1.31,0.3,0.64,1.39,0.4,0.67,1.41,0.5,0.66,1.4,0.6,0.64,1.38,0.7,0.62,1.36,0.9
"-39.000~176.400",7.5,">20",0.61,1.37,0.3,0.67,1.45,0.4,0.7,1.47,0.5,0.68,1.44,0.6,0.66,1.42,0.7,0.63,1.39,0.9
"-39.000~176.500",7.6,">20",0.65,1.46,0.3,0.71,1.54,0.4,0.73,1.54,0.5,0.72,1.49,0.6,0.69,1.46,0.7,0.65,1.41,0.9
"-39.000~176.600",7.6,">20",0.7,1.56,0.3,0.76,1.64,0.4,0.78,1.62,0.5,0.75,1.56,0.6,0.72,1.51,0.7,0.68,1.45,1.0
"-39.000~176.700",7.6,">20",0.73,1.63,0.3,0.79,1.7,0.4,0.81,1.67,0.5,0.78,1.59,0.6,0.74,1.54,0.8,0.69,1.47,1.0
"-39.000~176.800",7.7,">20",0.74,1.65,0.3,0.8,1.71,0.4,0.81,1.68,0.5,0.78,1.6,0.6,0.75,1.54,0.7,0.7,1.47,1.0
"-39.000~176.900",7.6,">20",0.72,1.62,0.3,0.78,1.68,0.4,0.8,1.66,0.5,0.77,1.58,0.6,0.74,1.53,0.7,0.7,1.47,0.9
"-39.000~177.000",7.6,">20",0.72,1.62,0.3,0.78,1.67,0.4,0.8,1.65,0.5,0.77,1.58,0.6,0.74,1.52,0.7,0.7,1.46,0.9
"-39.000~177.100",7.6,">20",0.73,1.64,0.3,0.79,1.69,0.4,0.8,1.66,0.5,0.77,1.58,0.6,0.74,1.52,0.7,0.7,1.47,0.9
"-39.000~177.200",7.6,">20",0.75,1.68,0.3,0.8,1.72,0.4,0.81,1.68,0.5,0.79,1.6,0.6,0.75,1.53,0.7,0.71,1.47,0.9
"-39.000~177.300",7.6,">20",0.77,1.72,0.3,0.82,1.75,0.4,0.83,1.71,0.5,0.8,1.62,0.6,0.76,1.55,0.7,0.72,1.48,0.9
"-39.000~177.400",7.7,">20",0.78,1.75,0.3,0.84,1.78,0.4,0.84,1.73,0.5,0.81,1.63,0.6,0.77,1.56,0.7,0.72,1.49,0.9
"-39.000~177.500",7.7,">20",0.8,1.78,0.3,0.85,1.81,0.4,0.85,1.75,0.5,0.82,1.65,0.6,0.78,1.57,0.7,0.73,1.5,0.9
"-39.000~177.600",7.7,">20",0.81,1.82,0.3,0.87,1.84,0.4,0.87,1.78,0.5,0.83,1.67,0.6,0.79,1.59,0.7,0.74,1.51,0.9
"-39.000~177.700",7.7,">20",0.84,1.87,0.3,0.89,1.89,0.4,0.89,1.82,0.5,0.85,1.7,0.6,0.81,1.61,0.7,0.75,1.53,0.9
"-39.000~177.800",7.7,">20",0.87,1.95,0.3,0.93,1.97,0.4,0.93,1.88,0.5,0.88,1.74,0.6,0.83,1.64,0.7,0.76,1.55,0.9
"-39.000~177.900",7.7,">20",0.94,2.1,0.3,1.0,2.1,0.4,0.98,1.98,0.5,0.92,1.81,0.6,0.86,1.69,0.7,0.79,1.57,1.0
"-39.000~178.000",7.7,">20",1.02,2.28,0.3,1.07,2.27,0.4,1.05,2.1,0.5,0.97,1.88,0.6,0.91,1.75,0.8,0.82,1.6,1.0
"-39.000~178.100",7.7,">20",1.07,2.37,0.3,1.12,2.34,0.4,1.09,2.16,0.5,1.0,1.92,0.6,0.93,1.77,0.8,0.84,1.62,1.0
"-39.100~173.700",6.8,">20",0.19,0.42,0.4,0.22,0.48,0.5,0.25,0.55,0.6,0.27,0.61,0.7,0.28,0.65,0.8,0.28,0.7,0.9
"-39.100~173.800",6.8,">20",0.19,0.42,0.4,0.23,0.49,0.5,0.25,0.56,0.6,0.27,0.63,0.7,0.28,0.67,0.8,0.28,0.73,0.9
"-39.100~173.900",6.9,">20",0.2,0.43,0.4,0.23,0.51,0.5,0.26,0.58,0.6,0.28,0.65,0.7,0.29,0.69,0.8,0.29,0.74,0.9
"-39.100~174.000",6.9,">20",0.21,0.44,0.4,0.24,0.52,0.5,0.27,0.6,0.6,0.28,0.66,0.7,0.29,0.7,0.8,0.3,0.76,0.9
"-39.100~174.100",7.0,">20",0.21,0.45,0.4,0.24,0.53,0.5,0.27,0.61,0.6,0.29,0.67,0.7,0.3,0.71,0.8,0.3,0.77,0.9
"-39.100~174.200",7.0,">20",0.21,0.46,0.4,0.25,0.54,0.5,0.28,0.61,0.6,0.29,0.68,0.7,0.3,0.72,0.8,0.31,0.78,0.9
"-39.100~174.300",7.1,">20",0.22,0.47,0.4,0.26,0.55,0.5,0.28,0.63,0.6,0.3,0.7,0.7,0.31,0.74,0.8,0.32,0.8,0.9
"-39.100~174.400",7.1,">20",0.22,0.48,0.4,0.26,0.56,0.5,0.29,0.64,0.6,0.3,0.7,0.7,0.31,0.74,0.8,0.32,0.8,0.9
"-39.100~174.500",7.2,">20",0.22,0.48,0.4,0.26,0.56,0.5,0.29,0.64,0.6,0.31,0.71,0.7,0.31,0.75,0.8,0.32,0.81,0.9
"-39.100~174.600",7.2,">20",0.23,0.5,0.4,0.27,0.58,0.5,0.3,0.65,0.6,0.31,0.72,0.7,0.32,0.77,0.8,0.33,0.83,0.9
"-39.100~174.700",7.2,">20",0.24,0.53,0.4,0.28,0.61,0.5,0.31,0.68,0.6,0.33,0.75,0.7,0.34,0.79,0.7,0.34,0.85,0.9
"-39.100~174.800",7.2,">20",0.26,0.56,0.4,0.3,0.65,0.5,0.33,0.72,0.6,0.35,0.78,0.7,0.35,0.83,0.7,0.36,0.88,0.9
"-39.100~174.900",7.2,">20",0.27,0.6,0.4,0.31,0.68,0.5,0.35,0.76,0.5,0.36,0.82,0.6,0.37,0.86,0.7,0.37,0.91,0.9
"-39.100~175.000",7.2,">20",0.29,0.63,0.4,0.33,0.71,0.5,0.36,0.79,0.5,0.38,0.85,0.6,0.38,0.89,0.7,0.39,0.93,0.9
"-39.100~175.100",7.3,">20",0.3,0.66,0.4,0.34,0.75,0.4,0.38,0.82,0.5,0.39,0.88,0.6,0.4,0.91,0.7,0.4,0.96,0.9
"-39.100~175.200",7.3,">20",0.32,0.7,0.4,0.36,0.79,0.4,0.4,0.86,0.5,0.41,0.91,0.6,0.41,0.95,0.7,0.41,0.99,0.9
"-39.100~175.300",7.3,">20",0.34,0.75,0.4,0.39,0.84,0.4,0.42,0.91,0.5,0.43,0.96,0.6,0.43,0.99,0.7,0.43,1.02,0.9
"-39.100~175.400",7.3,">20",0.36,0.81,0.3,0.41,0.9,0.4,0.44,0.96,0.5,0.46,1.01,0.6,0.46,1.03,0.7,0.45,1.06,0.9
"-39.100~175.500",7.3,">20",0.39,0.87,0.3,0.44,0.96,0.4,0.48,1.03,0.5,0.49,1.07,0.6,0.48,1.09,0.7,0.47,1.1,0.9
"-39.100~175.600",7.3,">20",0.43,0.96,0.3,0.48,1.05,0.4,0.51,1.1,0.5,0.52,1.13,0.6,0.51,1.14,0.7,0.5,1.15,0.9
"-39.100~175.700",7.3,">20",0.53,1.18,0.3,0.58,1.28,0.4,0.61,1.31,0.5,0.61,1.32,0.6,0.6,1.31,0.7,0.58,1.3,0.9
"-39.100~175.800",7.4,">20",0.53,1.2,0.3,0.59,1.29,0.4,0.62,1.33,0.5,0.62,1.33,0.6,0.61,1.33,0.7,0.59,1.32,0.8
"-39.100~175.900",7.4,">20",0.53,1.2,0.3,0.59,1.29,0.4,0.62,1.33,0.5,0.62,1.33,0.6,0.61,1.33,0.7,0.59,1.32,0.8
"-39.100~176.000",7.4,">20",0.55,1.23,0.3,0.6,1.31,0.4,0.63,1.35,0.5,0.63,1.35,0.6,0.62,1.34,0.7,0.6,1.34,0.8
"-39.100~176.100",7.5,">20",0.56,1.27,0.3,0.62,1.35,0.4,0.65,1.38,0.5,0.64,1.38,0.6,0.63,1.36,0.7,0.61,1.35,0.8
